source_center,destination_center,n_legs,median_ratio,median_actual_min,median_osrm_min,median_osrm_km,major_route_type,shrunk_ratio
IND486886AAA,IND486889AAA,7,2.4,48.0,20.0,24.7239,FTL,2.1830725565824904
IND486889AAA,IND231205AAA,4,2.1076923076923078,143.0,70.0,87.15825000000001,FTL,2.0010712466341607
IND486889AAA,IND231216AAA,3,2.5934065934065935,236.0,91.0,110.3874,FTL,2.151129223976906
IND487001AAA,IND487551AAA,3,1.391304347826087,64.0,46.0,51.4846,FTL,1.7504284754500705
IND487001AAB,IND487551AAA,2,1.7051671732522795,75.5,44.5,50.0632,FTL,1.8737846977596166
IND487551AAA,IND464668AAA,4,2.498277841561424,165.0,67.5,80.392,FTL,2.1573054601818074
IND488001AAA,IND471001AAA,3,2.1458333333333335,103.0,47.0,66.9039,FTL,2.001938137285819
IND492001AAB,IND492007AAA,6,2.840909090909091,29.0,10.0,11.13735,Carting,2.494225037257824
IND493118AAC,IND495334AAB,8,1.6363265306122448,79.0,49.5,54.43005,Carting,1.8554184390383788
IND494334AAB,IND493445AAB,9,1.7099236641221374,224.0,131.0,173.85,FTL,1.7979504141781073
IND495004AAA,IND495671AAA,1,2.558139534883721,110.0,43.0,61.5664,FTL,2.0197261100651565
IND495334AAB,IND491995AAB,8,1.462222222222222,72.5,50.0,64.41605,Carting,1.7559302628155087
IND495677AAA,IND496001AAA,5,2.18018018018018,242.0,111.0,132.0614,FTL,2.0437131033157523
IND500008AAC,IND500084AAB,1,2.736842105263158,52.0,19.0,12.0553,Carting,2.231726858128929
IND500008AAC,IND501359AAE,9,5.363636363636363,118.0,22.0,24.5107,Carting,4.077198211624441
IND500008AAD,IND501359AAE,5,2.909090909090909,64.0,22.0,25.8901,Carting,2.493700040644899
IND500008AAF,IND500039AAC,13,3.357142857142857,54.0,17.0,20.3317,Carting,2.9751633181313943
IND500010AAA,IND500055AAA,1,1.8235294117647058,31.0,17.0,15.9111,Carting,2.101253616200579
IND500010AAA,IND501359AAE,6,2.243886743886744,88.5,36.0,45.38835,Carting,2.1957138637466507
IND500010AAB,IND501359AAE,23,3.5135135135135136,129.0,36.0,45.0335,Carting,3.230898507325867
IND500018AAA,IND500080AAB,4,3.041666666666667,51.5,16.0,14.5286,Carting,2.505191256830601
IND500032AAA,IND502295AAA,4,1.9795454545454545,41.5,21.0,26.69585,Carting,2.0803427719821164
IND500035AAA,IND500039AAC,1,2.75,33.0,12.0,15.0909,Carting,2.233606557377049
IND500039AAB,IND501301AAC,1,2.4,24.0,10.0,13.8129,Carting,2.183606557377049
IND500039AAC,IND500035AAA,2,3.2153846153846155,38.5,11.5,13.6078,Carting,2.4145018915510716
IND500039AAC,IND500035AAD,5,3.142857142857143,44.0,13.0,13.4204,Carting,2.599957419629551
IND500039AAC,IND501359AAE,9,7.851851851851852,212.0,27.0,35.1846,Carting,5.570127504553735
IND500039AAC,IND508116AAA,8,1.9642857142857144,55.0,29.0,37.936499999999995,FTL,1.9495877821327205
IND500039AAD,IND501359AAE,8,2.717013888888889,84.0,31.0,36.640299999999996,Carting,2.4729540723393177
IND500050AAA,IND501218AAC,3,5.566666666666666,160.0,28.0,32.4683,Carting,3.2872495446265937
IND500050AAA,IND501359AAE,18,2.1534926470588234,71.0,32.0,36.08905,Carting,2.1520047311957566
IND500055AAA,IND500010AAA,1,2.933333333333333,44.0,15.0,12.4969,Carting,2.2597970335675255
IND500055AAA,IND501401AAC,1,2.0588235294117645,35.0,17.0,20.228900000000003,Carting,2.13486706157873
IND500055AAC,IND501401AAC,9,2.090909090909091,23.0,11.0,15.9629,Carting,2.1135618479880773
IND500080AAB,IND501359AAE,16,3.0487012987012987,65.5,21.5,26.472,Carting,2.8029303036754603
IND501101AAB,IND501359AAE,1,1.9285714285714286,108.0,56.0,72.1443,Carting,2.1162596186015388
IND501101AAB,IND509216AAC,4,1.4622641509433962,77.5,53.0,56.3488,Carting,1.8734302505412928
IND501141AAA,IND501101AAB,4,1.619047619047619,68.0,41.5,39.27375000000001,Carting,1.936143637782982
IND501301AAC,IND500039AAC,1,2.1538461538461537,28.0,13.0,14.714,Carting,2.148441722212214
IND501359AAE,IND000000ACB,1,2.1486146095717884,2559.0,1191.0,1635.114,FTL,1.961222549306309
IND501359AAE,IND411033AAA,13,2.0448430493273544,916.0,448.0,596.5618000000001,FTL,2.008573835622525
IND501359AAE,IND413002AAA,11,1.9477911646586346,485.0,250.0,327.37690000000003,FTL,1.9415085909892562
IND501359AAE,IND462022AAA,10,2.1457654723127035,1317.5,614.0,865.7868,FTL,2.064849872418713
IND501359AAE,IND500008AAC,14,1.814935064935065,39.0,21.0,27.2718,Carting,1.914716840536513
IND501359AAE,IND500010AAA,10,2.051282051282051,80.0,39.0,47.60825,Carting,2.087379150903741
IND501359AAE,IND500010AAB,22,2.7155487804878047,112.5,40.0,48.37845,Carting,2.5938328240132518
IND501359AAE,IND500039AAC,6,1.9988095238095238,58.0,29.0,36.2654,Carting,2.073175253708041
IND501359AAE,IND500039AAD,6,2.7270114942528734,75.5,30.0,36.22695,Carting,2.4372762389297153
IND501359AAE,IND500050AAA,14,1.7298387096774195,54.5,30.5,34.68155,Carting,1.8551493918561608
IND501359AAE,IND500080AAB,17,2.0,46.0,24.0,29.0442,Carting,2.038488952245189
IND501359AAE,IND501141AAA,7,1.6170212765957446,152.0,94.0,109.3605,Carting,1.8618765259853505
IND501359AAE,IND501218AAC,1,6.777777777777778,122.0,18.0,24.5035,Carting,2.8090033827738745
IND501359AAE,IND503111AAC,2,1.7330607476635516,183.0,105.5,140.17345,FTL,1.8807580913624347
IND501359AAE,IND505001AAB,2,1.3827486615948155,233.0,168.5,234.58305000000001,FTL,1.7931800698452507
IND501359AAE,IND506002AAA,10,1.7754898040783686,215.5,122.5,168.37345,FTL,1.8334275797722537
IND501359AAE,IND508252AAB,7,2.0434782608695654,94.0,46.0,66.4524,FTL,1.9910993124353333
IND501359AAE,IND509001AAA,13,1.4736842105263157,84.0,56.0,76.8268,FTL,1.6177809459165513
IND501359AAE,IND509358AAA,12,1.5555555555555556,42.0,27.0,36.89165,FTL,1.680367216791058
IND501359AAE,IND515004AAA,9,1.786008230452675,434.0,243.0,337.884,FTL,1.8436011539764299
IND501359AAE,IND518002AAA,12,1.7789855072463767,245.5,139.0,194.5978,FTL,1.8293205179182719
IND501359AAE,IND523002AAA,12,1.7158244481664555,465.0,273.0,363.46555,FTL,1.7872131451983246
IND501359AAE,IND533106AAA,12,2.2142857142857144,663.5,299.0,421.56845,FTL,2.119520655944497
IND501359AAE,IND562132AAA,4,1.687935627081021,716.5,425.0,542.3396,FTL,1.8331685743896458
IND501359AAE,IND585104AAA,14,1.6646942800788955,280.5,168.0,217.3965,FTL,1.7442831578338456
IND501359AAE,IND712311AAA,2,1.979167151030219,2093.0,1057.5,1471.3070500000001,FTL,1.9422846922041015
IND501359AAE,IND751002AAB,8,2.026566757493188,1487.5,735.0,1037.9544,FTL,1.9851769496798484
IND501359AAG,IND000000ACN,6,2.822368421052632,55.0,20.0,24.6488,Carting,2.4849547023295946
IND501401AAC,IND500010AAA,10,6.404166666666667,100.0,14.0,14.449200000000001,Carting,4.807932035519126
IND502110AAA,IND502313AAA,14,1.3472222222222223,48.5,36.0,39.8186,FTL,1.5220527173341742
IND502220AAC,IND501359AAE,15,1.3076923076923077,169.0,130.0,146.9617,FTL,1.4854918024265236
IND502286AAB,IND502220AAC,15,2.1875,105.0,49.0,57.4331,FTL,2.1139258683605893
IND502295AAA,IND500050AAA,2,2.0,50.0,25.0,29.533900000000003,Carting,2.110655737704918
IND502313AAA,IND503111AAC,5,1.7142857142857142,108.0,62.0,85.3094,FTL,1.8319428915455405
IND503111AAC,IND501359AAE,13,2.233009708737864,230.0,103.0,137.8776,FTL,2.1373194446928743
IND503111AAC,IND503185AAA,15,1.7833333333333334,107.0,61.0,79.6958,FTL,1.825235392170113
IND503111AAC,IND505001AAB,1,1.404494382022472,125.0,89.0,97.1468,FTL,1.8549196596564066
IND503122AAA,IND502110AAA,14,1.5526315789473684,58.0,37.0,40.5767,FTL,1.6658392670417765
IND503185AAA,IND503187AAA,14,1.5357142857142856,43.0,28.0,32.317750000000004,FTL,1.6539971617786187
IND503187AAA,IND503122AAA,15,1.5384615384615385,40.0,26.0,28.6293,FTL,1.6503269672616883
IND504201AAA,IND505184AAC,4,1.1056140350877193,83.5,75.0,59.717,FTL,1.600239937592325
IND504208AAB,IND504251AAA,1,1.7894736842105263,34.0,19.0,21.5952,FTL,1.9099167028261286
IND504208AAB,IND505001AAB,5,2.142857142857143,135.0,61.0,85.93719999999999,FTL,2.0267480863507354
IND504215AAA,IND505001AAB,10,2.016949152542373,119.0,59.0,65.23935,FTL,1.9843396725622564
IND504215AAA,IND505326AAB,1,2.706896551724138,157.0,58.0,64.6296,FTL,2.04097711247093
IND504251AAA,IND504293AAA,2,2.305263157894737,84.0,36.5,40.2221,FTL,2.023808693920231
IND504251AAA,IND504296AAA,3,1.186046511627907,51.0,43.0,39.631,FTL,1.6820091967173438
IND504293AAA,IND504208AAB,1,1.5636363636363637,86.0,55.0,60.2246,FTL,1.8776542284583913
IND504293AAA,IND505001AAB,3,2.26271186440678,267.0,118.0,147.64329999999998,FTL,2.0408976476436345
IND504296AAA,IND504208AAB,1,1.2459016393442623,76.0,61.0,59.8443,FTL,1.8322635535595195
IND504296AAA,IND504293AAA,2,1.1,33.0,30.0,25.6401,FTL,1.722492904446547
IND505001AAA,IND505302AAB,5,1.3823529411764706,47.0,34.0,34.8956,FTL,1.681064358314066
IND505001AAB,IND501359AAE,1,2.0481927710843375,340.0,166.0,185.6649,FTL,1.9468765723795303
IND505001AAB,IND503111AAC,2,1.388034188034188,125.5,90.5,98.4647,FTL,1.7945014514550937
IND505001AAB,IND504208AAB,5,1.4666666666666666,89.0,61.0,84.80789999999999,FTL,1.719388778991428
IND505001AAB,IND505172AAA,1,1.7083333333333333,41.0,24.0,34.1481,FTL,1.8983252241293869
IND505001AAB,IND505184AAC,1,1.6451612903225807,102.0,62.0,68.3528,FTL,1.889300646556422
IND505001AAB,IND505209AAA,3,3.608695652173913,166.0,46.0,64.65169999999999,FTL,2.489558910232679
IND505001AAB,IND505302AAB,2,1.5427807486631018,51.5,33.5,35.0553,FTL,1.8331880916123222
IND505122AAA,IND506002AAA,9,2.5365853658536586,102.0,40.0,48.6676,FTL,2.29394743521702
IND505184AAC,IND505001AAB,6,1.810655737704918,110.0,62.0,68.60145,FTL,1.8703231384834902
IND505184AAC,IND505209AAA,2,0.8941375968992248,41.0,45.5,22.036949999999997,FTL,1.671027303671353
IND505209AAA,IND504201AAA,4,1.4310344827586206,41.5,29.0,38.8128,FTL,1.7304081166606857
IND505209AAA,IND505001AAB,2,3.211820330969267,149.0,46.0,63.73075,FTL,2.2504479871888634
IND505302AAB,IND505325AAA,5,1.1290322580645162,70.0,62.0,60.1525,FTL,1.5659185932631778
IND505302AAB,IND505327AAA,1,2.0,84.0,42.0,38.234300000000005,FTL,1.9399918907960534
IND505325AAA,IND505327AAA,2,1.4219367588932808,32.0,22.5,31.796799999999998,FTL,1.8029770941698668
IND505326AAA,IND505425AAA,1,2.8285714285714287,99.0,35.0,49.0874,FTL,2.058359237734829
IND505326AAB,IND505001AAB,1,4.389830508474576,259.0,59.0,63.4686,FTL,2.2813962491495645
IND505327AAA,IND505425AAA,7,1.368421052631579,26.0,19.0,27.481900000000003,FTL,1.627606969537956
IND505467AAA,IND505122AAA,7,1.6304347826086956,75.0,46.0,51.077,FTL,1.7686912856794803
IND505503AAA,IND506164AAA,1,2.282051282051282,89.0,39.0,55.3318,FTL,1.9802849310890938
IND506001AAC,IND505122AAA,1,1.7352941176470589,59.0,34.0,41.9115,FTL,1.9021767647456334
IND506001AAC,IND505467AAA,8,1.6202380952380953,57.5,35.0,42.05905,FTL,1.7529891426769382
IND506002AAA,IND506132AAA,13,1.1388888888888888,46.0,37.0,35.192,FTL,1.3887104626909437
IND506002AAA,IND506143AAA,10,1.9565217391304348,42.0,21.5,29.662950000000002,FTL,1.9465725391797952
IND506002AAA,IND506343AAA,2,1.5896825396825398,56.5,35.5,49.3209,FTL,1.8449135393671816
IND506132AAA,IND122001AAJ,12,1.8403361344537816,63.5,34.0,48.3942,FTL,1.8702209360565416
IND506143AAA,IND506167AAB,9,1.736842105263158,31.0,18.0,25.87,FTL,1.8141014788627199
IND506167AAB,IND501359AAE,9,2.1298701298701297,164.0,78.0,108.7747,FTL,2.0499182936269027
IND506169AAB,IND505503AAA,1,2.125,34.0,16.0,23.4994,FTL,1.9578490336531964
IND506314AAA,IND506002AAA,9,4.0,92.0,24.0,33.923,FTL,3.1719962157048247
IND506343AAA,IND506169AAB,2,1.3475609756097562,56.0,41.5,49.64275000000001,FTL,1.7843831483489858
IND507002AAA,IND507117AAB,1,1.4594594594594594,162.0,111.0,135.5658,FTL,1.8627718135759763
IND507002AAA,IND507159AAA,1,1.8888888888888888,34.0,18.0,23.1748,FTL,1.9241188749230376
IND507002AAA,IND507167AAA,4,2.9438095238095237,69.5,24.5,34.58295,FTL,2.3355181330810466
IND507002AAA,IND508001AAA,1,2.4698795180722892,205.0,83.0,115.3405,FTL,2.007117536234952
IND507002AAA,IND508206AAA,11,2.129032258064516,64.0,30.0,38.8687,FTL,2.05878223966365
IND507002AAA,IND508213AAB,14,1.8181818181818181,80.0,45.0,63.823949999999996,FTL,1.8517244345058912
IND507111AAA,IND507117AAB,13,1.625,52.0,31.0,36.7156,FTL,1.7213128018722301
IND507117AAB,IND507303AAA,12,2.053363074811256,192.0,93.0,123.4171,FTL,2.0122388962948583
IND507123AAA,IND506314AAA,8,1.357754890081357,146.5,109.0,130.9128,FTL,1.6029987397302305
IND507159AAA,IND507002AAA,9,3.72,93.0,18.0,24.5642,FTL,3.003996215704825
IND507159AAA,IND508206AAA,1,1.3333333333333333,52.0,39.0,34.3921,FTL,1.8447537955579583
IND507303AAA,IND507002AAA,11,2.4,132.0,55.0,77.81089999999999,FTL,2.2341143079748456
IND508001AAA,IND501359AAE,14,1.7543103448275863,153.5,87.0,116.5094,FTL,1.807014403157929
IND508116AAA,IND508223AAA,1,1.5254237288135593,90.0,59.0,83.4561,FTL,1.8721952806265618
IND508116AAA,IND508277AAB,9,1.0681818181818181,48.0,45.0,43.865,FTL,1.412905306613916
IND508206AAA,IND507002AAA,2,1.9464285714285714,54.5,28.0,36.44285000000001,FTL,1.9341000473036896
IND508206AAA,IND507159AAA,10,1.3513513513513513,50.0,37.0,50.973,FTL,1.568341046817868
IND508207AAB,IND521225AAB,10,2.12346081413878,249.5,117.0,154.89954999999998,FTL,2.050909461060011
IND508213AAB,IND508001AAA,14,1.8441295546558705,71.0,37.0,51.31175,FTL,1.869887850037728
IND508223AAA,IND500039AAC,11,1.7840909090909092,158.0,89.0,122.8876,FTL,1.8355848962101395
IND508248AAB,IND508377AAB,11,1.8125,60.0,34.0,48.7195,FTL,1.853967249151316
IND508252AAB,IND508207AAB,6,1.3634293270643552,112.0,82.0,109.42665,FTL,1.6467099331632087
IND508277AAB,IND508223AAA,7,1.3846153846153846,34.0,25.0,25.922400000000003,FTL,1.6363269944523127
IND508377AAB,IND501359AAE,10,1.891304347826087,217.5,115.0,155.28125,FTL,1.9058116696145775
IND509001AAA,IND509203AAA,14,1.5147058823529411,51.5,34.0,38.34715,FTL,1.6392912794256773
IND509103AAB,IND509103AAC,1,1.9411764705882353,33.0,17.0,18.9512,FTL,1.9315885294515156
IND509103AAB,IND518002AAA,3,2.2542372881355934,133.0,58.0,76.7957,FTL,2.0380727888865726
IND509103AAC,IND518002AAA,5,2.0847457627118646,123.0,59.0,77.69619999999999,FTL,2.000333822648336
IND509124AAA,IND509103AAB,8,2.0477564102564103,81.0,39.5,45.5189,FTL,1.997285322687404
IND509124AAA,IND518002AAA,1,4.222222222222222,190.0,45.0,59.5891,FTL,2.257452208256371
IND509124AAA,IND584101AAA,2,1.5,84.0,56.0,51.77565,FTL,1.8224929044465468
IND509203AAA,IND509301AAA,14,1.49,38.5,26.0,28.6363,FTL,1.6219971617786186
IND509216AAC,IND501359AAE,6,1.5854700854700856,42.0,25.5,33.5947,Carting,1.8665055345383215
IND509301AAA,IND501359AAE,13,1.836734693877551,90.0,49.0,66.8635,FTL,1.8661839082095018
IND509324AAA,IND508248AAB,7,2.2058823529411766,75.0,34.0,48.359300000000005,FTL,2.0785476697046623
IND509358AAA,IND508248AAB,5,2.189655172413793,127.0,59.0,82.9442,FTL,2.0480199179673946
IND509358AAA,IND509324AAA,7,1.7037037037037037,46.0,28.0,37.6749,FTL,1.8081437816537154
IND515004AAA,IND501359AAE,13,1.7172131147540983,419.0,244.0,339.1598,FTL,1.7844059856513501
IND515004AAA,IND515401AAB,13,1.775,71.0,40.0,53.526,FTL,1.8239443808195988
IND515004AAA,IND515671AAA,7,2.5161290322580645,78.0,32.0,35.7816,FTL,2.2456035739522173
IND515004AAA,IND562132AAA,8,1.7251207729468598,314.0,184.0,205.1086,FTL,1.8129221013676609
IND515134AAA,IND515201AAA,12,1.6497662185856226,96.5,59.0,62.8782,Carting,1.8156911402592675
IND515134AAA,IND515591AAA,6,1.5461309523809523,75.0,48.0,44.93195,FTL,1.7380607458215074
IND515201AAA,IND515134AAA,3,1.6065573770491803,98.0,61.0,64.1522,Carting,1.9672131147540983
IND515201AAA,IND515301AAA,11,2.6818181818181817,59.0,22.0,31.2836,Carting,2.4932497589199616
IND515301AAA,IND561202AAB,12,1.7573529411764706,29.5,17.0,17.44555,Carting,1.8874156219864995
IND515401AAB,IND515801AAA,14,2.3861283643892337,51.5,22.0,30.637700000000002,FTL,2.249287016851082
IND515591AAA,IND516269AAA,8,1.6307692307692307,106.0,65.0,71.40445,FTL,1.7590069344090158
IND515671AAA,IND515134AAA,7,1.4166666666666667,51.0,36.0,37.7623,FTL,1.653585377095311
IND515671AAA,IND515591AAA,1,2.6,156.0,60.0,79.4562,FTL,2.0257061765103392
IND515761AAA,IND515004AAA,14,1.7641509433962264,93.5,53.0,57.643249999999995,FTL,1.8139028221559772
IND515801AAA,IND515761AAA,1,2.0833333333333335,200.0,96.0,94.8697,FTL,1.9518966527008155
IND515801AAA,IND515865AAB,13,1.5842696629213484,138.0,87.0,103.616,FTL,1.6934446765026265
IND515865AAB,IND515761AAA,13,1.696969696969697,55.0,33.0,40.6439,FTL,1.7705552261146544
IND516101AAA,IND516115AAA,12,2.511904761904762,64.0,26.0,36.4729,Carting,2.3904501691386937
IND516115AAA,IND517501AAB,11,2.2388059701492535,150.0,67.0,90.2466,Carting,2.206594798428302
IND516269AAA,IND516390AAA,9,1.5921052631578947,121.0,76.0,82.7305,FTL,1.7272593735995618
IND516390AAA,IND515004AAA,9,1.9651162790697674,169.0,85.0,98.7011,FTL,1.9510659831466852
IND517325AAA,IND517408AAA,1,2.15625,69.0,32.0,46.6587,FTL,1.962313319367482
IND517501AAB,IND517583AAA,13,2.1538461538461537,56.0,26.0,34.7185,Carting,2.1518550474547022
IND517501AAB,IND517644AAA,12,2.447619047619048,77.0,32.0,39.274750000000004,FTL,2.2750762115000525
IND517583AAA,IND516101AAA,13,2.152173913043478,103.0,48.0,68.3377,Carting,2.150710882694977
IND517644AAA,IND524132AAA,11,2.1142857142857143,74.0,35.0,45.097,FTL,2.049240358395014
IND518002AAA,IND501359AAE,12,1.84375,265.0,143.5,199.60555,FTL,1.8724968464206873
IND518002AAA,IND509103AAB,2,4.802325581395349,413.0,86.0,88.08075,FTL,2.6480742997953843
IND518002AAA,IND509124AAA,3,1.6,72.0,47.0,61.3278,FTL,1.8199936928413751
IND518002AAA,IND518401AAA,7,1.935483870967742,60.0,31.0,31.7606,FTL,1.9329484871035822
IND518002AAA,IND518501AAA,14,1.5080645161290323,86.5,57.0,71.74279999999999,FTL,1.6346423230689413
IND518002AAA,IND562132AAA,10,1.5235391588284029,433.0,285.0,346.81885,FTL,1.6759584264910252
IND518002AAA,IND584101AAA,10,1.8128574696865707,169.5,93.0,101.94005,FTL,1.8567823707773798
IND518102AAA,IND518002AAA,10,1.9694656488549618,258.0,132.0,176.06165,FTL,1.9546624827576244
IND518124AAA,IND518002AAA,1,1.4788732394366197,105.0,71.0,80.2581,FTL,1.8655452107155706
IND518124AAA,IND518206AAA,6,1.65,33.0,21.0,19.491799999999998,FTL,1.7899952696310308
IND518206AAA,IND518222AAA,3,1.2666666666666666,57.0,45.0,36.512,FTL,1.7088825817302637
IND518222AAA,IND518002AAA,4,1.4815509693558475,59.0,41.5,54.467150000000004,FTL,1.7506147112995762
IND518401AAA,IND518422AAB,6,2.378205128205128,62.0,25.5,36.5498,FTL,2.1540978337335956
IND518422AAB,IND518102AAA,10,2.019230769230769,154.5,77.0,108.5009,FTL,1.985765682992504
IND518501AAA,IND518124AAA,11,2.7857142857142856,76.0,28.0,37.8372,FTL,2.4836941399076187
IND520011AAA,IND521185AAA,5,2.4545454545454546,93.0,33.0,46.7835,Carting,2.287088470396965
IND521001AAA,IND521165AAA,1,1.8076923076923077,47.0,26.0,36.5649,FTL,1.912519363323526
IND521001AAA,IND521225AAB,4,2.2223719676549862,121.0,55.5,74.4136,FTL,2.0469431106192317
IND521105AAA,IND521333AAA,4,2.4154040404040407,107.5,44.0,43.65745,FTL,2.124155939718854
IND521105AAA,IND534001AAA,3,1.8235294117647058,32.0,17.0,18.558,FTL,1.8945034967629435
IND521165AAA,IND521225AAB,1,9.3,279.0,30.0,35.6563,FTL,2.9828490336531965
IND521185AAA,IND520011AAA,1,1.7241379310344827,50.0,29.0,41.8469,Carting,2.087054833239118
IND521185AAA,IND521225AAB,4,2.3782828282828286,106.0,44.0,58.311800000000005,Carting,2.2398377214770657
IND521201AAA,IND521105AAA,2,1.7954545454545454,39.5,22.0,22.719250000000002,FTL,1.8963565408101832
IND521225AAB,IND501359AAE,6,1.7490196078431373,446.0,255.0,316.0443,FTL,1.8395050735525997
IND521225AAB,IND507002AAA,14,1.8008620689655173,208.0,115.0,154.21025,FTL,1.8396006100544806
IND521225AAB,IND521001AAA,1,2.830188679245283,150.0,53.0,72.8774,FTL,2.05859027354538
IND521225AAB,IND521165AAA,1,7.551724137931035,219.0,29.0,38.4822,FTL,2.7330953390719155
IND521225AAB,IND521185AAA,1,2.0454545454545454,90.0,44.0,59.401,Carting,2.1329572067276983
IND521225AAB,IND521201AAA,15,1.6226415094339623,85.0,53.0,52.9994,FTL,1.7104555179562766
IND521225AAB,IND521301AAA,13,1.8666666666666667,84.0,45.0,61.0652,FTL,1.8866636790652125
IND521301AAA,IND521001AAA,13,1.92,48.0,25.0,36.3732,FTL,1.9231549071353882
IND521333AAA,IND521225AAB,12,2.5879299156391955,175.5,68.0,94.2752,FTL,2.368616790180151
IND522647AAA,IND523201AAA,13,1.58,79.0,50.0,59.9626,FTL,1.6905233281880196
IND523002AAA,IND523105AAA,1,4.785714285714286,201.0,42.0,54.0026,FTL,2.337951074469523
IND523002AAA,IND523226AAA,4,1.6578947368421053,33.5,19.0,20.2362,FTL,1.8211522182940798
IND523002AAA,IND523230AAA,14,1.6125670041691484,115.0,69.5,78.6791,FTL,1.7077940646970227
IND523002AAA,IND523316AAB,1,2.225,178.0,80.0,93.528,FTL,1.9721347479389106
IND523002AAA,IND600056AAB,11,1.7312252964426877,438.0,253.0,331.1279,FTL,1.8013777350848201
IND523105AAA,IND524201AAA,12,1.2956349206349207,53.0,42.5,55.373400000000004,FTL,1.5070867935106347
IND523201AAA,IND523002AAA,1,7.3125,234.0,32.0,37.6072,FTL,2.6989204622246246
IND523226AAA,IND523316AAB,6,1.9660714285714285,114.0,60.0,73.01490000000001,FTL,1.9480309839167453
IND523230AAA,IND523105AAA,12,1.4482029598308668,64.5,45.0,48.327749999999995,FTL,1.6087988196412653
IND523316AAB,IND522647AAA,7,1.6545454545454545,91.0,55.0,77.9587,FTL,1.7816739551838892
IND524003AAA,IND501359AAE,14,1.6933701657458564,611.5,361.5,495.9846,FTL,1.7643562778007182
IND524101AAB,IND517501AAB,13,2.1315789473684212,162.0,75.0,99.2628,FTL,2.067919450071676
IND524132AAA,IND524101AAB,11,1.6571428571428573,58.0,36.0,39.9062,FTL,1.7534420390672827
IND524201AAA,IND523002AAA,12,1.1666666666666667,77.0,67.5,88.0688,FTL,1.4211079575317984
IND530012AAA,IND501359AAE,10,2.018396101488426,877.0,433.0,602.57915,FTL,1.9852440156535396
IND530012AAA,IND530043AAA,10,2.9879227053140096,54.5,18.0,21.627499999999998,Carting,2.6727795596737147
IND530012AAA,IND531001AAA,1,2.090909090909091,46.0,22.0,24.487,Carting,2.139450713221205
IND530012AAA,IND531162AAA,6,1.75,28.0,16.0,16.0898,Carting,1.9487704918032787
IND530012AAA,IND532001AAB,15,1.7375,142.0,82.0,112.342,Carting,1.8546545667447307
IND530012AAA,IND533106AAA,2,1.699248120300752,226.0,133.0,181.73559999999998,FTL,1.8723049345217349
IND530012AAA,IND535001AAA,1,3.240740740740741,175.0,54.0,68.91839999999999,Carting,2.3037123774828694
IND530012AAA,IND751002AAB,3,1.5799373040752351,504.0,318.0,445.6972,FTL,1.81330612753312
IND530012AAA,IND764001AAC,3,2.8263473053892216,472.0,167.0,231.3367,Carting,2.3738097575341124
IND530012AAA,IND764020AAC,1,4.2631578947368425,648.0,152.0,211.1522,Carting,2.449771970910884
IND530012AAC,IND501359AAE,1,2.250574712643678,979.0,435.0,603.5103,FTL,1.9757882783165788
IND530012AAC,IND533106AAA,4,1.8071649712516584,243.0,133.5,181.89405,FTL,1.8808603120579008
IND530018AAA,IND531162AAA,1,4.375,35.0,8.0,12.2135,Carting,2.465749414519906
IND530026AAA,IND531036AAA,4,2.828125,90.5,32.0,38.5391,Carting,2.4197745901639345
IND530043AAA,IND530012AAA,1,5.9523809523809526,125.0,21.0,24.6676,Carting,2.691089550574328
IND530043AAA,IND531163AAA,9,1.6521739130434783,38.0,23.0,26.2057,Carting,1.85032074126871
IND531001AAA,IND530012AAA,1,8.636363636363637,190.0,22.0,24.7421,Carting,3.07451564828614
IND531001AAA,IND531116AAA,1,1.6388888888888888,59.0,36.0,42.337,Carting,2.0748763986468903
IND531036AAA,IND530012AAA,4,2.360597439544808,88.5,37.0,40.00965,Carting,2.2327635659818577
IND531116AAA,IND531001AAA,1,1.5348837209302326,66.0,43.0,48.3598,Carting,2.0600185175099393
IND531163AAA,IND535001AAA,9,2.3,48.0,21.0,27.0287,Carting,2.239016393442623
IND532001AAB,IND530012AAA,15,2.119047619047619,178.0,84.0,115.1256,Carting,2.1271885803501727
IND532001AAB,IND532127AAA,14,1.8833333333333333,56.5,30.0,34.5011,FTL,1.897330495111952
IND532001AAB,IND532201AAA,1,2.5609756097560976,105.0,41.0,57.6639,FTL,2.020131263618353
IND532001AAB,IND532421AAA,13,3.0,56.0,19.0,27.6699,FTL,2.6621022755564407
IND532127AAA,IND535591AAA,14,1.6705426356589148,70.5,43.0,48.6219,FTL,1.7483770067398592
IND532201AAA,IND532222AAA,14,1.7349999999999999,42.5,24.5,27.6346,FTL,1.7934971617786186
IND532222AAA,IND532001AAB,1,2.235955056179775,199.0,89.0,95.3809,FTL,1.9736997559645926
IND532222AAA,IND761200AAA,7,1.6708860759493671,132.0,79.0,70.59710000000001,FTL,1.7904727513244572
IND532421AAA,IND532201AAA,13,2.0,42.0,20.0,27.8023,FTL,1.9778917492406511
IND532440AAA,IND532001AAB,11,1.5405405405405406,57.0,37.0,41.5318,FTL,1.6779934812657837
IND533003AAA,IND533106AAA,2,2.406938775510204,119.0,49.5,56.21645,FTL,2.049227598324098
IND533003AAA,IND533401AAA,12,1.9711246200607904,94.5,48.0,62.93545,FTL,1.9574132597945477
